"","ID","year","place","sowing","varietyID","variety","block","plot","ind","LeafDryWeight_g","ShootDryWeight_g","ShootFreshWeight_g","LeafFreshWeight_g","GrowthStage","NumberOfNodes","NumberOfTillers","PlantHeight_cm","TillerLength_cm"
"224",NA,2019,"Tottori","Jul",166,"GmWMC166","W1",56,4,NA,61.78,240.02,NA,2,9,18,70,60
"225",NA,2019,"Tottori","Jul",226,"HOUJAKU_KUWAZU","W1",57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",NA,2019,"Tottori","Jul",226,"HOUJAKU_KUWAZU","W1",57,2,47.63,84.29,328.77,169.45,4,7,13,NA,57
"227",NA,2019,"Tottori","Jul",226,"HOUJAKU_KUWAZU","W1",57,3,NA,47.06,195.1,NA,5,7,10,NA,39
"228",NA,2019,"Tottori","Jul",226,"HOUJAKU_KUWAZU","W1",57,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",NA,2019,"Tottori","Jul",163,"GmWMC163","W1",58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",NA,2019,"Tottori","Jul",163,"GmWMC163","W1",58,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",NA,2019,"Tottori","Jul",163,"GmWMC163","W1",58,3,NA,80.14,305.82,NA,1,10,13,55,35
"232",NA,2019,"Tottori","Jul",163,"GmWMC163","W1",58,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",NA,2019,"Tottori","Jul",95,"GmJMC095","W1",59,1,NA,NA,NA,NA,NA,NA,NA,51,NA
"234",NA,2019,"Tottori","Jul",95,"GmJMC095","W1",59,2,21.47,35.66,116.84,58.75,3,3,7,51,28
"235",NA,2019,"Tottori","Jul",95,"GmJMC095","W1",59,3,NA,38.69,145.98,NA,3,3,13,47,31
"236",NA,2019,"Tottori","Jul",95,"GmJMC095","W1",59,4,NA,NA,NA,NA,NA,NA,NA,40,NA
"237",NA,2019,"Tottori","Jul",172,"GmJMC172","W1",60,1,NA,NA,NA,NA,NA,NA,NA,42,NA
"238",NA,2019,"Tottori","Jul",172,"GmJMC172","W1",60,2,NA,85.14,344.57,162.61,2,9,16,43,70
"239",NA,2019,"Tottori","Jul",172,"GmJMC172","W1",60,3,NA,59.1,271.47,NA,2,9,19,49,75
"240",NA,2019,"Tottori","Jul",172,"GmJMC172","W1",60,4,NA,NA,NA,NA,NA,NA,NA,48,NA
"241",NA,2019,"Tottori","Jul",3,"GmJMC003","W1",61,1,NA,NA,NA,NA,NA,NA,NA,23,NA
"242",NA,2019,"Tottori","Jul",3,"GmJMC003","W1",61,2,9.93,36.81,125.48,25.59,6,6,7,25,22
"243",NA,2019,"Tottori","Jul",3,"GmJMC003","W1",61,3,NA,37.85,130.75,NA,6,4,8,29,28
"244",NA,2019,"Tottori","Jul",3,"GmJMC003","W1",61,4,NA,NA,NA,NA,NA,NA,NA,26,NA
"245",NA,2019,"Tottori","Jul",174,"GmWMC174","W1",62,1,NA,NA,NA,NA,NA,NA,NA,52,NA
"246",NA,2019,"Tottori","Jul",174,"GmWMC174","W1",62,2,30.31,61.12,265.74,114.09,2,9,21,56,41
"247",NA,2019,"Tottori","Jul",174,"GmWMC174","W1",62,3,NA,41.34,170.41,NA,1,8,13,56,52
"248",NA,2019,"Tottori","Jul",174,"GmWMC174","W1",62,4,NA,NA,NA,NA,NA,NA,NA,57,NA
"249",NA,2019,"Tottori","Jul",85,"GmJMC085","W1",63,1,NA,NA,NA,NA,NA,NA,NA,53,NA
"250",NA,2019,"Tottori","Jul",85,"GmJMC085","W1",63,2,44.7,82.43,317.05,143.97,3,8,15,57,45
"251",NA,2019,"Tottori","Jul",85,"GmJMC085","W1",63,3,NA,37.24,141.84,NA,3,5,8,60,11
"252",NA,2019,"Tottori","Jul",85,"GmJMC085","W1",63,4,NA,NA,NA,NA,NA,NA,NA,57,NA
"253",NA,2019,"Tottori","Jul",78,"GmJMC078","W1",64,1,NA,NA,NA,NA,NA,NA,NA,52,NA
"254",NA,2019,"Tottori","Jul",78,"GmJMC078","W1",64,2,23.46,46.25,153.07,67.95,5,8,13,51,33
"255",NA,2019,"Tottori","Jul",78,"GmJMC078","W1",64,3,NA,78.46,236.29,NA,5,8,14,48,25
"256",NA,2019,"Tottori","Jul",78,"GmJMC078","W1",64,4,NA,NA,NA,NA,NA,NA,NA,46,NA
"257",NA,2019,"Tottori","Jul",179,"GmJMC179","W1",65,1,NA,NA,NA,NA,NA,NA,NA,63,NA
"258",NA,2019,"Tottori","Jul",179,"GmJMC179","W1",65,2,33.84,69.23,314.24,135.39,2,8,20,66,58
"259",NA,2019,"Tottori","Jul",179,"GmJMC179","W1",65,3,NA,93.57,398.35,NA,2,10,14,65,57
"260",NA,2019,"Tottori","Jul",179,"GmJMC179","W1",65,4,NA,NA,NA,NA,NA,NA,NA,57,NA
"261",NA,2019,"Tottori","Jul",119,"GmWMC119","W1",66,1,NA,NA,NA,NA,NA,NA,NA,42,NA
"262",NA,2019,"Tottori","Jul",119,"GmWMC119","W1",66,2,26.31,58.54,203.68,75.21,5,6,15,49,36
"263",NA,2019,"Tottori","Jul",119,"GmWMC119","W1",66,3,NA,63.34,218.68,NA,5,6,12,50,41
"264",NA,2019,"Tottori","Jul",119,"GmWMC119","W1",66,4,NA,NA,NA,NA,NA,NA,NA,48,NA
"265",NA,2019,"Tottori","Jul",126,"GmJMC126","W1",67,1,46.84,85.47,298.75,150.24,3,7,13,48,34
"266",NA,2019,"Tottori","Jul",126,"GmJMC126","W1",67,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",NA,2019,"Tottori","Jul",126,"GmJMC126","W1",67,3,NA,67.85,251.83,NA,3,9,14,53,26
"268",NA,2019,"Tottori","Jul",126,"GmJMC126","W1",67,4,NA,NA,NA,NA,NA,NA,NA,52,NA
"269",NA,2019,"Tottori","Jul",182,"GmWMC182","W1",68,1,NA,NA,NA,NA,NA,NA,NA,50,NA
"270",NA,2019,"Tottori","Jul",182,"GmWMC182","W1",68,2,25.06,44.86,169.29,81.44,2,12,18,61,56
"271",NA,2019,"Tottori","Jul",182,"GmWMC182","W1",68,3,NA,36.81,145.12,NA,1,13,20,62,51
"272",NA,2019,"Tottori","Jul",182,"GmWMC182","W1",68,4,NA,NA,NA,NA,NA,NA,NA,59,NA
"273",NA,2019,"Tottori","Jul",19,"GmWMC019","W1",69,1,NA,NA,NA,NA,NA,NA,NA,33,NA
"274",NA,2019,"Tottori","Jul",19,"GmWMC019","W1",69,2,6.9,22.41,75.95,21.62,6,5,13,37,27
"275",NA,2019,"Tottori","Jul",19,"GmWMC019","W1",69,3,NA,23.85,86.84,NA,6,6,14,33,34
"276",NA,2019,"Tottori","Jul",19,"GmWMC019","W1",69,4,NA,NA,NA,NA,NA,NA,NA,34,NA
"277",NA,2019,"Tottori","Jul",177,"GmJMC177","W1",70,1,NA,NA,NA,NA,NA,NA,NA,51,NA
"278",NA,2019,"Tottori","Jul",177,"GmJMC177","W1",70,2,31.1,57.35,237.6,105.86,2,9,18,49,53
"279",NA,2019,"Tottori","Jul",177,"GmJMC177","W1",70,3,NA,90.04,274.44,NA,3,8,18,46,56
"280",NA,2019,"Tottori","Jul",177,"GmJMC177","W1",70,4,NA,NA,NA,NA,NA,NA,NA,52,NA
"281",NA,2019,"Tottori","Jul",127,"GmWMC127","W1",71,1,NA,NA,NA,NA,NA,NA,NA,52,NA
"282",NA,2019,"Tottori","Jul",127,"GmWMC127","W1",71,2,24.92,49.14,207.11,96.33,2,7,17,57,61
"283",NA,2019,"Tottori","Jul",127,"GmWMC127","W1",71,3,NA,59.15,230.16,NA,3,9,18,57,31
"284",NA,2019,"Tottori","Jul",127,"GmWMC127","W1",71,4,NA,NA,NA,NA,NA,NA,NA,33,NA
"285",NA,2019,"Tottori","Jul",115,"GmWMC115","W1",72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",NA,2019,"Tottori","Jul",115,"GmWMC115","W1",72,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",NA,2019,"Tottori","Jul",115,"GmWMC115","W1",72,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",NA,2019,"Tottori","Jul",115,"GmWMC115","W1",72,4,NA,67.51,230.26,NA,3,10,19,48,44
"289",NA,2019,"Tottori","Jul",38,"GmWMC038","W1",73,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",NA,2019,"Tottori","Jul",38,"GmWMC038","W1",73,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",NA,2019,"Tottori","Jul",38,"GmWMC038","W1",73,3,NA,NA,NA,NA,NA,NA,NA,27,NA
"292",NA,2019,"Tottori","Jul",38,"GmWMC038","W1",73,4,6.34,23.58,92.88,24.03,6,1,10,21,17
"293",NA,2019,"Tottori","Jul",21,"GmJMC021","W1",74,1,NA,NA,NA,NA,NA,NA,NA,34,NA
"294",NA,2019,"Tottori","Jul",21,"GmJMC021","W1",74,2,16.07,42.82,149.44,43.79,6,7,10,40,30
"295",NA,2019,"Tottori","Jul",21,"GmJMC021","W1",74,3,NA,41.85,154.48,NA,6,7,9,39,19
"296",NA,2019,"Tottori","Jul",21,"GmJMC021","W1",74,4,NA,NA,NA,NA,NA,NA,NA,41,NA
"297",NA,2019,"Tottori","Jul",160,"GmWMC160","W1",75,1,NA,NA,NA,NA,NA,NA,NA,40,NA
"298",NA,2019,"Tottori","Jul",160,"GmWMC160","W1",75,2,14.06,23.52,87.97,44,1,8,14,43,30
"299",NA,2019,"Tottori","Jul",160,"GmWMC160","W1",75,3,NA,31.64,126.44,NA,1,10,15,45,33
"300",NA,2019,"Tottori","Jul",160,"GmWMC160","W1",75,4,NA,NA,NA,NA,NA,NA,NA,46,NA
"301",NA,2019,"Tottori","Jul",55,"GmJMC055","W1",76,1,NA,NA,NA,NA,NA,NA,NA,41,NA
"302",NA,2019,"Tottori","Jul",55,"GmJMC055","W1",76,2,18.04,32.97,115.58,48.74,5,7,9,47,28
"303",NA,2019,"Tottori","Jul",55,"GmJMC055","W1",76,3,NA,40.16,148.83,NA,5,7,10,45,19
"304",NA,2019,"Tottori","Jul",55,"GmJMC055","W1",76,4,NA,NA,NA,NA,NA,NA,NA,36,NA
"305",NA,2019,"Tottori","Jul",46,"GmWMC046","W1",77,1,NA,NA,NA,NA,NA,NA,NA,33,NA
"306",NA,2019,"Tottori","Jul",46,"GmWMC046","W1",77,2,7.61,29.97,98.37,17.66,6,5,12,42,28
"307",NA,2019,"Tottori","Jul",46,"GmWMC046","W1",77,3,NA,31.76,104.05,NA,6,4,9,33,35
"308",NA,2019,"Tottori","Jul",46,"GmWMC046","W1",77,4,NA,NA,NA,NA,NA,NA,NA,34,NA
"309",NA,2019,"Tottori","Jul",30,"GmJMC030","W1",78,1,NA,NA,NA,NA,NA,NA,NA,24,NA
"310",NA,2019,"Tottori","Jul",30,"GmJMC030","W1",78,2,8.9,32.74,112.49,26.89,6,4,12,30,26
"311",NA,2019,"Tottori","Jul",30,"GmJMC030","W1",78,3,NA,17.93,58.97,NA,6,1,8,29,21
"312",NA,2019,"Tottori","Jul",30,"GmJMC030","W1",78,4,NA,NA,NA,NA,NA,NA,NA,26,NA
"313",NA,2019,"Tottori","Jul",70,"GmWMC070","W1",79,1,NA,NA,NA,NA,NA,NA,NA,33,NA
"314",NA,2019,"Tottori","Jul",70,"GmWMC070","W1",79,2,8.24,31.29,110.36,23.69,6,2,12,35,33
"315",NA,2019,"Tottori","Jul",70,"GmWMC070","W1",79,3,NA,42.48,152.52,NA,5,2,14,40,35
"316",NA,2019,"Tottori","Jul",70,"GmWMC070","W1",79,4,NA,NA,NA,NA,NA,NA,NA,44,NA
"317",NA,2019,"Tottori","Jul",92,"GmJMC092","W1",80,1,NA,NA,NA,NA,NA,NA,NA,51,NA
"318",NA,2019,"Tottori","Jul",92,"GmJMC092","W1",80,2,35.8,80.08,294.29,108.2,5,5,10,53,27
"319",NA,2019,"Tottori","Jul",92,"GmJMC092","W1",80,3,NA,67.33,250.7,NA,5,7,11,48,24
"320",NA,2019,"Tottori","Jul",92,"GmJMC092","W1",80,4,NA,NA,NA,NA,NA,NA,NA,52,NA
"321",NA,2019,"Tottori","Jul",180,"GmJMC180","W1",81,1,NA,NA,NA,NA,NA,NA,NA,62,NA
"322",NA,2019,"Tottori","Jul",180,"GmJMC180","W1",81,2,15.74,37.83,139.11,48.36,3,5,19,59,84
"323",NA,2019,"Tottori","Jul",180,"GmJMC180","W1",81,3,NA,32.46,113.26,NA,3,3,18,62,75
"324",NA,2019,"Tottori","Jul",180,"GmJMC180","W1",81,4,NA,NA,NA,NA,NA,NA,NA,75,NA
"325",NA,2019,"Tottori","Jul",104,"GmJMC104","W1",82,1,NA,NA,NA,NA,NA,NA,NA,52,NA
"326",NA,2019,"Tottori","Jul",104,"GmJMC104","W1",82,2,26.11,51.77,186.36,84.17,4,10,12,58,25
"327",NA,2019,"Tottori","Jul",104,"GmJMC104","W1",82,3,NA,28.62,101.65,NA,4,7,9,53,35
"328",NA,2019,"Tottori","Jul",104,"GmJMC104","W1",82,4,NA,NA,NA,NA,NA,NA,NA,51,NA
"329",NA,2019,"Tottori","Jul",89,"GmWMC089","W1",83,1,NA,NA,NA,NA,NA,NA,NA,29,NA
"330",NA,2019,"Tottori","Jul",89,"GmWMC089","W1",83,2,15.62,44.62,173.9,45.4,6,7,11,37,15
"331",NA,2019,"Tottori","Jul",89,"GmWMC089","W1",83,3,NA,49.84,197.34,NA,6,6,12,36,22
"332",NA,2019,"Tottori","Jul",89,"GmWMC089","W1",83,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",NA,2019,"Tottori","Jul",224,"5002T","W1",84,1,NA,33.93,107.88,NA,5,8,10,30,16
"334",NA,2019,"Tottori","Jul",224,"5002T","W1",84,2,13.94,26.49,85.61,37.1,5,9,12,36,17
"335",NA,2019,"Tottori","Jul",224,"5002T","W1",84,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",NA,2019,"Tottori","Jul",224,"5002T","W1",84,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",NA,2019,"Tottori","Jul",20,"GmWMC020","W1",85,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",NA,2019,"Tottori","Jul",20,"GmWMC020","W1",85,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",NA,2019,"Tottori","Jul",20,"GmWMC020","W1",85,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",NA,2019,"Tottori","Jul",20,"GmWMC020","W1",85,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",NA,2019,"Tottori","Jul",156,"GmWMC156","W1",86,1,NA,NA,NA,NA,NA,NA,NA,38,NA
"342",NA,2019,"Tottori","Jul",156,"GmWMC156","W1",86,2,18.96,33.2,142.03,72.37,2,8,14,44,37
"343",NA,2019,"Tottori","Jul",156,"GmWMC156","W1",86,3,NA,54.44,238.06,NA,2,9,15,47,37
"344",NA,2019,"Tottori","Jul",156,"GmWMC156","W1",86,4,NA,NA,NA,NA,NA,NA,NA,48,NA
"345",NA,2019,"Tottori","Jul",96,"GmJMC096","W1",87,1,NA,NA,NA,NA,NA,NA,NA,48,NA
"346",NA,2019,"Tottori","Jul",96,"GmJMC096","W1",87,2,32.36,55.32,190.14,99.61,3,8,14,45,25
"347",NA,2019,"Tottori","Jul",96,"GmJMC096","W1",87,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",NA,2019,"Tottori","Jul",96,"GmJMC096","W1",87,4,NA,93.85,351.3,NA,4,11,14,51,42
"349",NA,2019,"Tottori","Jul",93,"GmJMC093","W1",88,1,NA,NA,NA,NA,NA,NA,NA,47,NA
"350",NA,2019,"Tottori","Jul",93,"GmJMC093","W1",88,2,24.71,45.43,172.68,NA,4,6,14,54,40
"351",NA,2019,"Tottori","Jul",93,"GmJMC093","W1",88,3,NA,46.1,177.9,NA,3,8,12,53,22
"352",NA,2019,"Tottori","Jul",93,"GmJMC093","W1",88,4,NA,NA,NA,NA,NA,NA,NA,50,NA
"353",NA,2019,"Tottori","Jul",169,"GmWMC169","W1",89,1,NA,NA,NA,NA,NA,NA,NA,43,NA
"354",NA,2019,"Tottori","Jul",169,"GmWMC169","W1",89,2,12.27,31.09,108.72,32.28,5,2,9,44,32
"355",NA,2019,"Tottori","Jul",169,"GmWMC169","W1",89,3,NA,35.84,124.37,NA,5,3,8,42,28
"356",NA,2019,"Tottori","Jul",169,"GmWMC169","W1",89,4,NA,NA,NA,NA,NA,NA,NA,46,NA
"357",NA,2019,"Tottori","Jul",134,"GmWMC134","W1",90,1,NA,NA,NA,NA,NA,NA,NA,31,NA
"358",NA,2019,"Tottori","Jul",134,"GmWMC134","W1",90,2,7.95,17.63,65.57,29.6,5,11,12,26,33
"359",NA,2019,"Tottori","Jul",134,"GmWMC134","W1",90,3,NA,23.35,86.44,NA,5,9,10,25,38
"360",NA,2019,"Tottori","Jul",134,"GmWMC134","W1",90,4,NA,NA,NA,NA,NA,NA,NA,25,NA
"361",NA,2019,"Tottori","Jul",120,"GmWMC120","W1",91,1,NA,NA,NA,NA,NA,NA,NA,49,NA
"362",NA,2019,"Tottori","Jul",120,"GmWMC120","W1",91,2,18.62,30.57,109.64,58.01,3,5,16,54,48
"363",NA,2019,"Tottori","Jul",120,"GmWMC120","W1",91,3,NA,28.66,96.53,NA,3,3,10,54,41
"364",NA,2019,"Tottori","Jul",120,"GmWMC120","W1",91,4,NA,NA,NA,NA,NA,NA,NA,52,NA
"365",NA,2019,"Tottori","Jul",80,"GmJMC080","W1",92,1,NA,NA,NA,NA,NA,NA,NA,48,NA
"366",NA,2019,"Tottori","Jul",80,"GmJMC080","W1",92,2,25.51,48.57,190.78,86.86,4,8,10,52,13
"367",NA,2019,"Tottori","Jul",80,"GmJMC080","W1",92,3,NA,79.89,307.12,NA,4,8,10,51,44
"368",NA,2019,"Tottori","Jul",80,"GmJMC080","W1",92,4,NA,NA,NA,NA,NA,NA,NA,51,NA
"369",NA,2019,"Tottori","Jul",100,"GmJMC100","W1",93,1,NA,NA,NA,NA,NA,NA,NA,48,NA
"370",NA,2019,"Tottori","Jul",100,"GmJMC100","W1",93,2,35.05,69.68,277.95,NA,4,10,13,49,36
"371",NA,2019,"Tottori","Jul",100,"GmJMC100","W1",93,3,NA,65.81,245.86,NA,3,9,10,49,25
"372",NA,2019,"Tottori","Jul",100,"GmJMC100","W1",93,4,NA,NA,NA,NA,NA,NA,NA,50,NA
"373",NA,2019,"Tottori","Jul",140,"GmWMC140","W1",94,1,NA,NA,NA,NA,NA,NA,NA,44,NA
"374",NA,2019,"Tottori","Jul",140,"GmWMC140","W1",94,2,18.51,32.23,135.04,68.94,2,6,15,49,31
"375",NA,2019,"Tottori","Jul",140,"GmWMC140","W1",94,3,NA,20.41,82.12,NA,2,5,14,47,24
"376",NA,2019,"Tottori","Jul",140,"GmWMC140","W1",94,4,NA,NA,NA,NA,NA,NA,NA,46,NA
"377",NA,2019,"Tottori","Jul",145,"GmJMC145","W1",95,1,NA,NA,NA,NA,NA,NA,NA,67,NA
"378",NA,2019,"Tottori","Jul",145,"GmJMC145","W1",95,2,32.71,65.28,235.35,105.62,3,3,12,78,55
"379",NA,2019,"Tottori","Jul",145,"GmJMC145","W1",95,3,NA,48.08,168.06,NA,3,5,15,66,61
"380",NA,2019,"Tottori","Jul",145,"GmJMC145","W1",95,4,NA,NA,NA,NA,NA,NA,NA,70,NA
"381",NA,2019,"Tottori","Jul",98,"GmJMC098","W1",96,1,NA,NA,NA,NA,NA,NA,NA,53,NA
"382",NA,2019,"Tottori","Jul",98,"GmJMC098","W1",96,2,24.26,47.25,184.86,83.75,3,5,15,54,39
"383",NA,2019,"Tottori","Jul",98,"GmJMC098","W1",96,3,NA,65.93,268.81,NA,3,6,12,56,35
"384",NA,2019,"Tottori","Jul",98,"GmJMC098","W1",96,4,NA,NA,NA,NA,NA,NA,NA,50,NA
"385",NA,2019,"Tottori","Jul",116,"GmJMC116","W1",97,1,NA,NA,NA,NA,NA,NA,NA,51,NA
"386",NA,2019,"Tottori","Jul",116,"GmJMC116","W1",97,2,29.92,60.74,222.75,96.76,4,8,11,61,35
"387",NA,2019,"Tottori","Jul",116,"GmJMC116","W1",97,3,NA,57.24,225.01,NA,5,8,13,62,30
"388",NA,2019,"Tottori","Jul",116,"GmJMC116","W1",97,4,NA,NA,NA,NA,NA,NA,NA,60,NA
"389",NA,2019,"Tottori","Jul",41,"GmJMC041","W1",98,1,NA,NA,NA,NA,NA,NA,NA,31,NA
"390",NA,2019,"Tottori","Jul",41,"GmJMC041","W1",98,2,8.88,34.91,141.2,32,6,6,9,38,17
"391",NA,2019,"Tottori","Jul",41,"GmJMC041","W1",98,3,NA,44.78,166.07,NA,6,6,7,40,19
"392",NA,2019,"Tottori","Jul",41,"GmJMC041","W1",98,4,NA,NA,NA,NA,NA,NA,NA,32,NA
"393",NA,2019,"Tottori","Jul",154,"GmWMC154","W1",99,1,NA,NA,NA,NA,NA,NA,NA,48,NA
"394",NA,2019,"Tottori","Jul",154,"GmWMC154","W1",99,2,22.04,47.5,238.57,97.87,2,10,17,51,37
"395",NA,2019,"Tottori","Jul",154,"GmWMC154","W1",99,3,NA,64.4,327.49,NA,2,11,13,61,33
"396",NA,2019,"Tottori","Jul",154,"GmWMC154","W1",99,4,NA,NA,NA,NA,NA,NA,NA,51,NA
"397",NA,2019,"Tottori","Jul",114,"GmJMC114","W1",100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398",NA,2019,"Tottori","Jul",114,"GmJMC114","W1",100,2,30.35,57.23,201.33,92.99,4,9,12,47,32
"399",NA,2019,"Tottori","Jul",114,"GmJMC114","W1",100,3,NA,80.36,288.53,NA,4,11,15,54,34
"400",NA,2019,"Tottori","Jul",114,"GmJMC114","W1",100,4,NA,NA,NA,NA,NA,NA,NA,53,NA
"401",NA,2019,"Tottori","Jul",191,"GmWMC191","W1",101,1,NA,NA,NA,NA,NA,NA,NA,77,NA
"402",NA,2019,"Tottori","Jul",191,"GmWMC191","W1",101,2,31.45,63.07,268.11,115.79,1,10,12,77,76
"403",NA,2019,"Tottori","Jul",191,"GmWMC191","W1",101,3,NA,91.77,389.28,NA,1,12,20,75,64
"404",NA,2019,"Tottori","Jul",191,"GmWMC191","W1",101,4,NA,NA,NA,NA,NA,NA,NA,73,NA
"405",NA,2019,"Tottori","Jul",63,"GmJMC063","W1",102,1,NA,NA,NA,NA,NA,NA,NA,46,NA
"406",NA,2019,"Tottori","Jul",63,"GmJMC063","W1",102,2,13.46,27.66,103.08,40.4,5,2,10,37,36
"407",NA,2019,"Tottori","Jul",63,"GmJMC063","W1",102,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",NA,2019,"Tottori","Jul",63,"GmJMC063","W1",102,4,NA,57.24,221.8,NA,5,9,10,30,26
"409",NA,2019,"Tottori","Jul",223,"C1329","W1",103,1,NA,NA,NA,NA,NA,NA,NA,67,NA
"410",NA,2019,"Tottori","Jul",223,"C1329","W1",103,2,27.58,57.98,254.12,105.29,2,9,16,66,57
"411",NA,2019,"Tottori","Jul",223,"C1329","W1",103,3,NA,65.29,307.41,NA,2,11,16,65,71
"412",NA,2019,"Tottori","Jul",223,"C1329","W1",103,4,NA,NA,NA,NA,NA,NA,NA,58,NA
"413",NA,2019,"Tottori","Jul",27,"GmWMC027","W1",104,1,NA,NA,NA,NA,NA,NA,NA,40,NA
"414",NA,2019,"Tottori","Jul",27,"GmWMC027","W1",104,2,26.54,54.92,198.91,80.89,5,9,8,33,11
"415",NA,2019,"Tottori","Jul",27,"GmWMC027","W1",104,3,NA,61.8,229.8,NA,5,10,10,33,16
"416",NA,2019,"Tottori","Jul",27,"GmWMC027","W1",104,4,NA,NA,NA,NA,NA,NA,NA,35,NA
"417",NA,2019,"Tottori","Jul",22,"GmWMC022","W1",105,1,NA,NA,NA,NA,NA,NA,NA,28,NA
"418",NA,2019,"Tottori","Jul",22,"GmWMC022","W1",105,2,16.55,31.7,120.32,44.38,5,8,14,26,29
"419",NA,2019,"Tottori","Jul",22,"GmWMC022","W1",105,3,NA,21.53,88.95,NA,5,9,11,28,9
"420",NA,2019,"Tottori","Jul",22,"GmWMC022","W1",105,4,NA,NA,NA,NA,NA,NA,NA,23,NA
"421",NA,2019,"Tottori","Jul",44,"GmJMC044","W1",106,1,NA,NA,NA,NA,NA,NA,NA,26,NA
"422",NA,2019,"Tottori","Jul",44,"GmJMC044","W1",106,2,19.05,52,193.37,55.96,6,8,10,27,31
"423",NA,2019,"Tottori","Jul",44,"GmJMC044","W1",106,3,NA,24.14,87.46,NA,6,5,5,28,11
"424",NA,2019,"Tottori","Jul",44,"GmJMC044","W1",106,4,NA,NA,NA,NA,NA,NA,NA,23,NA
"425",NA,2019,"Tottori","Jul",107,"GmWMC107","W1",107,1,NA,NA,NA,NA,NA,NA,NA,29,NA
"426",NA,2019,"Tottori","Jul",107,"GmWMC107","W1",107,2,13.28,43.31,148.87,38.45,5,3,12,42,49
"427",NA,2019,"Tottori","Jul",107,"GmWMC107","W1",107,3,NA,51.87,182.33,NA,5,4,15,47,43
"428",NA,2019,"Tottori","Jul",107,"GmWMC107","W1",107,4,NA,NA,NA,NA,NA,NA,NA,53,NA
"429",NA,2019,"Tottori","Jul",29,"GmWMC029","W1",108,1,NA,NA,NA,NA,NA,NA,NA,27,NA
"430",NA,2019,"Tottori","Jul",29,"GmWMC029","W1",108,2,26.27,62.39,209.61,68.92,6,6,10,34,29
"431",NA,2019,"Tottori","Jul",29,"GmWMC029","W1",108,3,NA,46.7,156,NA,5,5,10,30,20
"432",NA,2019,"Tottori","Jul",29,"GmWMC029","W1",108,4,NA,NA,NA,NA,NA,NA,NA,30,NA
"433",NA,2019,"Tottori","Jul",142,"GmWMC142","W1",109,1,NA,NA,NA,NA,NA,NA,NA,61,NA
"434",NA,2019,"Tottori","Jul",142,"GmWMC142","W1",109,2,23.45,45.27,192.02,93.59,3,8,19,56,48
"435",NA,2019,"Tottori","Jul",142,"GmWMC142","W1",109,3,NA,61.18,250.52,NA,3,11,16,51,51
"436",NA,2019,"Tottori","Jul",142,"GmWMC142","W1",109,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437",NA,2019,"Tottori","Jul",31,"GmJMC031","W1",110,1,NA,NA,NA,NA,NA,NA,NA,42,NA
"438",NA,2019,"Tottori","Jul",31,"GmJMC031","W1",110,2,26.59,50.29,198.19,95,5,5,10,37,46
"439",NA,2019,"Tottori","Jul",31,"GmJMC031","W1",110,3,NA,43.8,162.41,NA,4,8,12,40,44
"440",NA,2019,"Tottori","Jul",31,"GmJMC031","W1",110,4,NA,NA,NA,NA,NA,NA,NA,45,NA
"441",NA,2019,"Tottori","Jul",105,"GmJMC105","W1",111,1,NA,NA,NA,NA,NA,NA,NA,57,NA
"442",NA,2019,"Tottori","Jul",105,"GmJMC105","W1",111,2,12.69,24.02,82.2,37.11,4,6,11,54,45
"443",NA,2019,"Tottori","Jul",105,"GmJMC105","W1",111,3,NA,47.16,169.11,NA,4,9,13,48,27
"444",NA,2019,"Tottori","Jul",105,"GmJMC105","W1",111,4,NA,NA,NA,NA,NA,NA,NA,50,NA
"445",NA,2019,"Tottori","Jul",69,"GmJMC069","W1",112,1,NA,NA,NA,NA,NA,NA,NA,33,NA
"446",NA,2019,"Tottori","Jul",69,"GmJMC069","W1",112,2,24.94,47.51,166.4,77.63,5,8,12,42,44
"447",NA,2019,"Tottori","Jul",69,"GmJMC069","W1",112,3,NA,50.19,181.06,NA,5,6,11,38,25
"448",NA,2019,"Tottori","Jul",69,"GmJMC069","W1",112,4,NA,NA,NA,NA,NA,NA,NA,13,NA
